Review_Text,Label
내 인생고깃집 입에서 살살 녹음 고깃집 순위 위안에 들어감 진짜 비싸고 진짜 비싼만큼 진짜 맛있음 둘이 먹으면 만원정도 나옴 여기서 대기업 회식 많이 하시는듯 김치찌개가 기본으로 나오는데 이게 또 그렇게 맛있음,4
처음 보는 곳이라 들렀는데 정말 맛있어요 만두도 면요리도 다 왼전 만족 탄탄면 진짜 맛있으니 꼭 드시길 가격이 저렴한 편인데 양도 그리 많지 않음 만두식사 하면 딱 일인분으로 괜찮을 거 같네요,4
여기 평점안보고 그냥 사람 좀 앉아있길래 들어가봤다가 낭패봤네요 떠먹는 동치미 맛부터 아차 이 집은 아니구나 싶었는데 주력메뉴라고 내세우는 삼색닭갈비 자체가 별로에요 닭갈비 양념이 문제가 아니라 육질이 맛없는 경우였고요 닭내장도 양념이 되서 나오는데 닭알 같은건 원래 없고 부위가 우리가 일반적으로 생각하는 부위가 아니라 맛이 별롭니다 메뉴판에 써있지 않고 따로 써붙여놓은 닭목살은 그나마 괜찮아요,0
친절하고 맛있어요,4
음식이 정확히 분만에 나왔습니다기다리는 동안봤는데 저 다음다다음으로 온 사람들 식사가  먼저 나가더라구요거긴 인원수도 있고 만두나 탕수육을 시켜서 그런가 했지요점심시간이 한시간인데 분동안 대충먹고 나왔네요 주문이 밀려서 오래걸릴거 같음 미리 얘기해주셨으면 하는 아쉬움 식사를 내주시면서 오래 기다리게해서 미안하단 말씀만 해주셔도 기분이 풀릴텐데요짬뽕을 먹다가 아주 작은 홍합껍떼기 두번 씹었습니다아주 불쾌했습니다전에 차돌짬뽕을 먹은적이 있는데 차돌이 까맣더라구요 다른데는 회색빛이 나오는데엄청 뻑뻑했습니다해동과 냉동에서 문제인지몇번 갔어지만 갈때마다 실망을 주었기에 재방문 의사는 없습니다,0
양 많고 맛있어요,4
두부피자 담백하니맛있어요그냥 쏘쏘 화덕피자는 워낙많아서,0
가격에비해별루,0
토요일 시에 가니 시간 웨이팅이던데 그렇게까지 기다려서 먹을만한 맛집은 아님,0
저만 먹을거니까 가지 마세요,4
솔직히 쌀국수는 너무 흔한 맛이었고카오카무는 잘 모르겠어요 현지 맛은 어떨지 모르겠는데 제가 개인적으로 유튜브 찾아보고 족발 남은거에 간장 물 설탕 양념하고 피쉬소스 조금 향신료 낳고 한 시간 졸여서 먹으면 적당히 짭짤하고 향도 다양해서 좋았는데 여긴 생각보다 싱겁고 향도 좀 부족한 느낌이었어요,4
초심을 지켜야하는데베테랑이랑 별반 다를 바 없는내돈내고는 안가는 음식점이 되었네요,0
깔끔한 가정식 맛,4
포장비 원 맛은 별로 양은 너무 많음,0
우연히 갔는데 찐 현지맛 맛있음,4
여기 실장님 처 되시는분 서비스 개떡입니다 가지마세요 그돈으로 다른곳가세요 후회될겁니다저도 그 분 보이면 들어갔다가 나옵니다,0
이런 노포집은 나만알고싶지만포항가는길에 들른 순두부집 크게 기대는 안했지만 맛과 가격에 대만족 집밥같은 스타일이 제맘에 쏙두부한모도 먹었는데 절대 남기고 나올수없는국산콩으로 직접하시는 부드럽고 구수한 순두부가족들 데리고 가야징,4
불친절,0
음식이 깔끔해서 좋아요,4
주문 받으시는 직원분은 친절하게 주문 및 안내 질 해주셨는데 음식 서빙하는 직원 분은 엄청 불친절합니다 음식 및 음료 갖다 줄 때 아무런 말도 없이 음식이랑 음료 턱턱 테이블에 놓고 그냥 쌩최소한 메뉴라도 말해주면서 서빙해줬으면 굳에 다른 직원 분 찾아서 설명해달라고 요청할 일도 없었을텐데 말이죠 일부 직원은 기본 교육이 미흡합니다,0
솔직후기 내돈내산 식기가 청결하지않음 직접보여드리고 교환함 날파리가 정말 많았음 월이라 날이 좋아서 문을 열어두신건 이해하지만 식당안에 벌레가진심 마리잡음 맛에 비해 가격이 쎔 하몽 피자 원 작은 콜라 원 피자 맛도없음성수동 일이있어 카카오 후기가좋아 방문했는데 너무 실망 다 알바들인지 어떤면에서 좋다고 추천한건지 재방문의사절대없음,0
세상에서 제일 맛있는 깐풍군만두 고명을 조금씩 얹어 먹어야 맛과 향을 제대로 느낄 수 있다 차돌짬뽕은 들어있는 재료들의 향이 다 살아있다 영혼의 한 숟가락 조합은 차돌박이목이버섯청경채면국물 조금,4
예전 그맛이 아니네요,4
연태는 맛있음기성품이니까그렇고양장피슴슴하기만함칠리새우새우싸이즈는 큼동파육고기가 퍽퍽함부드러운맛이 음써주차시간인가 무료 받았어요인당만원씩 먹어서 인지는 몰지만여요리만 먹었네요,0
후기보고 깔끔하고 단백해보여서 방문했음일단 뭐 맛은 와 맛있다는 아니고 나쁘지 않았음 개인적으로 너어무 짜고 고기양도 너무적고 국물이 너어어어어어어무 많았다밥양은 괜찮은데 국물은 인분양을 준다  차라리 밥을 많이주지국물 한숟갈 먹자마자 아 짜다 근데 국물양도 많아 뜨거운물 넣으면 더많아지겠지 밥말아도 짭네그래 반찬은 더 짭네  반찬을 먹을수 없었다 염분으로 치장하는 맛이랄까 짠맛과 국물양 많이 줄이고 고기양 더 늘리면 좋을거같다음료가격이 안적혀있어서 그냥 달라고하긴했는데 원 하 안먹을걸그랬나,0
제철메뉴구성으로 먹을수있는게 좋아요 거의 전메뉴 다 맛있어요  혼술하러오기도 딱인듯 자리도 따지여서 좋아요,4
다른 곳에서 흔히 먹을 수 있는 메뉴도 좋지만로컬 스타일로 주문해봤어요여지껏 먹어본 타이음식점 중 제일 만족도가 컸어요혼밥하기에도 좋고 내일 떠나는데 재방문 고민중이에요,4
고기국수 리뷰 좋아서 기대했는데 저는 개인적으로 고기 잡내가 너무 심해서 먹기 힘들었습니다 아쉽지만 재방문 의사는 없습니다,0
단출하면서도 깔끔의외로 한국 입맛에 맞는다,4
먹어본 마제소바 집중에 최고로 맛있음절반먹고 다시마식초 뿌리고 밥먹고 만원대로 이정도로 배부르고 맛있게 오랜맘에 먹었다주문이 밀려서그랬는지 좀 늦게 나오긴했지만 맛만큼은 인정,4
맛은 있으나 피자 포함해서 샐러드같은 사이드 제외하고 인 메뉴는 좀 피자가 인분이라는게 그랬습니다,0
불친절하지만 맛있어요 점이요,4
만두는 맛있어요  친절은 그닥이구주차가  시간반이라서  본인부담하라는화끈한 소리에 손절각이구요마넌에 한끼해결은 갑이구  술한잔할검주차비 챙기세요,0
일산 대화점보다 비싼느낌,4
창렬진짜 맛없음차라리 맞은편 분식집을 가세요,0
한국식 쌀국수인가 생각보다 무난한맛,0
맛있는데 최근에 메뉴가 좀 바뀜주변에 주차 자리는 잇지만 피크땐 힘듦,4
잉생돈까스입이다,4
성수 돈까스 내 최애 픽,4
솔직리뷰국물이 맑은맛이나서 현지길거리 그 맛은 아님고추절인식초 두스푼정도넣으면 맛잇음같이주는 튀긴 새우만두 맛잇음사이드에 새우로만든거천원짜리잇는데 그닥이었음차슈는 일반 라멘집들 챠슈보다 얇은편아래리뷰들보고 방문했으나 재방문은잘모르겠음아쌀국수면말고 계란면이맛잇음,4
손님은 아무 생각 없는데 맛집 옆집이라 피해의식이 있으신건지  방문하자마자 맞게 찾아온 거 맞냐 여기는 보통 나이 든 사람이 온다고 말하시질 않나 그렇게 젊은 사람들이 맛집으로 착각해서 오는 게 싫으시면 상호명을 노인정 닭갈비로 바꾸시지 그래요 잠재고객을 핵심고객으로 바꾸는 것도 마케팅이고 능력이랍니다,0
차슈가 정말 맛있었어요,4
맛은 괜찮은데 가게안이 좀 지저분한것 같아요 점원분이 테이블 위에있는 먼지 잔뜩낀 미니선풍기를 틀어서 제가 그냥 꺼버렸네요 선반에 있는 피규어도 먼지가 있고 그리고 반찬으로 있는 김치는 너무 셨어요,0
가격이 너무 사악함가성비는 제로,0
가지마요 맛 없구돈 아까워,0
소갈비찜의 맛을 알게됐습니다,4
이거 프랜차이즈 맞나요 왜 이집만 맛이 없지,0
진짜 맛있는데 진짜 너무 느립니다테이블 중앙에있으니 민망하고기다리는 시간에 지쳐 허탈해요,0
이 가격에 새우가 미니 새우인 게 좀 큰 새우는 개 뿐 재료가 은행 정도 말고는 저렴한 맛살이나 어묵 같은 공산품 뿐인데다 양도 적어요 반찬도 다 그냥 일반 공산품 밑반찬 종류라 왜 비싼지 잘 모르겠습니다 오래된 가게의 느낌을 느끼려 가는 것 외엔 잘 모르겠네요 사람 북적이고 인기가 많은 듯 하니 아마 제가 모르는 어떤 맛이 있을지도 그치만 전 가격의 이유를 찾지 못해 식비가 아까웠습니다,0
절대 다시는 안갑니다,0
요리하는 직원 마스크 안쓰고 우물우물 거리며 요리해서 얘기하고 기다리는데 또 다른직원 턱스크음식이 맛있는건 둘째치고 작은 식당도 아니고수용인원 많은 식당인데 기본이 안된식당이네요매니저님은 사과 계속 하시고 친절했어요,0
식사전 화장실을 가야해서 물어보니건물 뒤로 돌아서 들어가시면 됩니다화장지는 냅킨을 주셨고화장실이 급해서 갔지만년대 좌변기에 너무 더러워서아초밥을 먹어야되나지인분이 맛있다고 해서 같이 갔는데사실 맛도 인테리어도 친절도 아무것도 보이지 않네요지금도 아,0
맛은 나쁘지않았으나 손님이 와서 주문전까지는 집중해주시면 더 좋을것같네요조리하는 남자 두분이서 계속 담소를 나누시느라 주문한다는 목소리를 다섯번이나 불러도 못들으시더라구요식사하는 분들도 계속 주문한다는 말이 들리니 당황해하시구요서비스가 좀더 좋아졌으면 좋겠네요,0
맛잇어요,4
버거너무 맛있어요  괜히유명한게아니네요,4
최애 스시집이에요,4
주문한 쌀국수를 내기 전에 미리 갖다준 고수는 이 집 음식이 어떨지 사실상 힌트를 준 것이나 다름 없었다 먹을 수 없는 상태의 고수를 골라내다 한숨이 절로 나왔다 고명을 뭘 올리느냐의 차이인 두 가지 쌀국수는 그냥 우리네 입맛에 최대한 맞췄을 뿐이다 이국적인 맛과 향 그런 건 없는 거나 마찬가지였다 그나마 양지고기를 올린 쌀국수가 먹기엔 좀 낫다 사진 속의 저 사태고기는 얼마나 삶았는지 식감이 꼭 가지나물 먹는 것 같았다,0
위생은 개나 준 것 같지만 만만하게 올 만해요,0
솔직하게 가성비 너무안좋아요 파스타가 무슨 건면쓰는데 원씩이나 가격비싼건 그렇다치는데 적어도 비싼값을해야되는건데 맛은 그냥 일반 원짜리 파스타랑 다를게없음,0
여기 한시간동안 통화중이에요 예약하려고 전화했는데 영업시작했으면 전화좀 받아요,0
클래식 체고존엄,4
완전맛있음 우육탕 짱,4
분당 수제버거 맛집입니다분당에서 년 살았는데 먹어본 수제버거집중제일 맛있고 가성비 좋아요위치가 역이랑 먼것만 빼면 완벽합니다,4
맛있고 회가 튼실해요사장님도 친절하세요,4
맛있어요반미맛있고 밥이랑 면이 무한리필피쉬소스 들어간 기본찬 너무 맛있어요,4
이정도면 동네맛집 인정이다,4
긴줄을 서다가 먹어서인지 너무 맛있네요 면이  조금더 굵은 중면 정도였으면 더 낫지 않았을까 생각해요 차슈도 맛있구요 맥주가  가 있어 가볍게 즐기기 좋네요,4
여기 평이 전부 않좋게 써있는데 개선할생각은 없는지요,0
직원이 많이 불친절합니다 고기 상태는 편차가 좀 있는 듯 합니다,0
매장에서 맛나게 먹어서 다음번엔 포장했는데 완벽포장 싸와서도 푸짐하고 맛나게 먹었어요,4
가봤는데 일단 메뉴 다름 먹을거 별로없고 장어 심각하게맛없어서 두점먹고 다버림소고기 그냥 평범하거나 그이하 그나마 먹을수는 있음 점 나머지 셀바나 음식 먹을것도 없고 그나마 있는것도 맛없음리뷰 대부분 다 광고 알바 쓴거임,0
쌀국수 생각보다 맛있고 파인애플볶음밥도 맛남 다만 세트로 시켰는데 밥도 약간 적은 양만 나오고 전체적으로 양이 아주 조금 아쉬움 쌀국수 맛으로는 꽤 괜찮습니다그리고 서비스면에서 너무 친절하시고 서빙이 매우 빠르신거는 정말 좋았습니다,4
이집 자주 애용했는데 쌈밥가격이 점점 후덜덜 맛집이라고 하기보다 주변 분위기가 좋은 밥먹고 산책도 할 수있는 괜찮은 식당이었는데 이제는 차라리 그 가격이면 맛집찾아 투어하는게 나을듯,0
가장싼 포항물회가 원 맛 양과질은 원 수준이네요 리뷰보고 갔다가 완전바가지 쓴 느낌 비추천 입니다,0
여기는직원교육 안시키면 곧 망할거임 가족 생일이라 테이블당 만원 이상 주문하고세테이블 정도 썼는데  나이프 더달라거 했더니스테이크 몇개 없어서 그정도면 충분 할거란다  셀러드랑 피자는 안썰어 먹나와인 코르크차지 물었더니 자기네들은 와인 판매하니까외부 와인 반입안된다고 해서 그럼 주류 메뉴 달라고 했더니 그제서야 와인잔 하나당 원에 코르크 차지 받는단다더 골때리는 거는 뭐시키면 자기들 주방에서 가까운 테이블에 가저다 줌 전달전달해서 나눠 가저라 이거임진짜 음식이야 뭐 못먹을정도는 아니고위치도 좋고 뷰도 좋은데 머리 염색한 여자 직원이랑키크고 마른 남자 직원 교육좀 시키길안그럼 망함친절함은 없더라도 메뉴얼은 지켜야지,0
